	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3
ABC_transporter_of_unknown_substrate_X	0.475875381820427	0.463581800261141	0.500284923201477	0.418029907385612	0.447272095000661	0.481706289997763	0.357326198971536	0.30495879340006	0.472238072115767	0.348963242761255	0.417717771967189	0.446375689621474	0.430825548880751	0.429059004497984	0.391524625601917	0.197433625789282	0.321606184159075	0.257527518529398	0.460751665404725	0.487620175569938	0.288369835372858	0.190843812658245	0.211649426713575	0.427083502389586	0.173585069151747	0.211716477760673	0.410069845583575	0.377644191837049	0.374923766988368	0.406640689754288
ABC_transporter_oligopeptide_(TC_3.A.1.5.1)	0.59152771660177	0.0622419470736954	0.0762964083523894	0.515744368877366	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.52524109478354	0.514343997200616	0.556079935938486	0.413891150571199	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.589439403782262	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.465828209241681	0	0.0776152676669892
ABC_transporter_peptide_(TC_3.A.1.5.5)	0.464454030143261	0.0622419470736954	0.0762964083523894	0.415109031506445	0.467824308962415	0.502656187549424	0.0331458743734604	0.1894026963414	0.463585043464977	0.336206520653825	0.0780272428454135	0.0792074562870946	0.473136349450889	0.417510561585273	0.00932123200650524	0.197433625789282	0.350073333656238	0.163819048402527	0.477683569778468	0.452907391961066	0.173278582855893	0.190843812658245	0.211649426713575	0.455516019754014	0.173585069151747	0.211716477760673	0.409812756927237	0.413890865739902	0.369031883357048	0.406997727276152
ABC-type_iron_transport_system	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.34594031892885	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
Accessory_colonization_factor	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.356292695852331	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
Acetoin,_butanediol_metabolism	0.645196480442786	0.616514806408746	0.620970324157758	0.54378279152578	0.569498902548227	0.627811423030608	0.540212782047637	0.1894026963414	0.644643802450013	0.171037794485793	0.610550641026787	0.651140764161452	0.643631524932372	0.594445301646225	0.499473892029597	0.197433625789282	0.114043424721465	0.163819048402527	0.622797525523773	0.63040000927647	0.173278582855893	0.190843812658245	0.211649426713575	0.602584939944385	0.173585069151747	0.211716477760673	0.575762445550453	0.586586836607504	0.497883177473792	0.589111785948005
Acetone_carboxylase	0.077762847823079	0.209078615211016	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
Acetyl-CoA_fermentation_to_Butyrate	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.395264632948363	0.1894026963414	0.0895409827842528	0.171037794485793	0.439443185243955	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
Acid_resistance_mechanisms	0.077762847823079	0.459978324095145	0.479865035767484	0.429068314257266	0.44112934384347	0.47567364596873	0.0331458743734604	0.688493029076928	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.514661046792494	0.46510774306539	0.410337638926962	0.197433625789282	0.569987602085054	0.655120184319316	0.470890435258886	0.0782668213535678	0.173278582855893	0.690409765402288	0.211649426713575	0.421262964277064	0.173585069151747	0.735857681378558	0.491542875612229	0.0762964083523894	0.391511268163749	0.0776152676669892
Acyl-CoA_thioesterase_II	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.297094987166793	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
Adaptation_to_d-cysteine	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.306522010977167	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
Adenosyl_nucleosidases	0.546488886411809	0.516834786140786	0.52506404176027	0.438817700739005	0.473848753113812	0.525422777295901	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.519655005615988	0.526856434924883	0.476289734542804	0.405723154330185	0.197433625789282	0.114043424721465	0.163819048402527	0.510566812585088	0.494701799024091	0.173278582855893	0.190843812658245	0.211649426713575	0.472846596417017	0.173585069151747	0.211716477760673	0.477443610708761	0.479387274241984	0.42407385554041	0.475049169668333
Adhesins_in_Staphylococcus	0.077762847823079	0.191432396664534	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
Adhesion_of_Campylobacter	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.459923160792105	0.41245207284476	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
Aerotolerance_operon_in_Bacteroides_and_potentially_orthologous_operons_in_other_organisms	0.380102219965557	0.353356312587716	0.355178657571019	0.330532772634543	0.346942068466761	0.361369908521146	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.405538337876645	0.42166657571613	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.355104645440015	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.418202198601487	0.0762964083523894	0.319548384549443	0.41947188718848
Alanine_biosynthesis	0.077762847823079	0.0622419470736954	0.0762964083523894	0.553350125718349	0.0305093063004197	0.060532281765199	0.520372143696837	0.1894026963414	0.0895409827842528	0.171037794485793	0.49563525167334	0.62285527517255	0.666986105979807	0.579284746000767	0.510456560468671	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.637894668339101	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.567016353679583	0.562485290836492	0	0.564616021919931
Alkaloid_biosynthesis_from_L-lysine	0.345836143375668	0.291815633970223	0.328369897141145	0.283229214160524	0.315390890466093	0.335765252040293	0.368880912624732	0.1894026963414	0.336314426898935	0.285215078890556	0.403688428896535	0.403794251338269	0.0712622588609008	0.307572627149659	0.33528196880719	0.197433625789282	0.114043424721465	0.163819048402527	0.308068986021684	0.325627619008097	0.173278582855893	0.190843812658245	0.211649426713575	0.368391982656606	0.173585069151747	0.211716477760673	0.400358440753183	0.379267319739455	0.294152701415706	0.398767633916005
Alkylphosphonate_utilization	0.419876129834341	0.40971351952065	0.421512198257822	0.370090268691019	0.381854516020123	0.412108268696173	0.36523537083773	0.1894026963414	0.416893337367953	0.171037794485793	0.0780272428454135	0.422279717977104	0.440288458844206	0.403712526418973	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.400457194740896	0.414604636902797	0.173278582855893	0.190843812658245	0.211649426713575	0.409381279497152	0.173585069151747	0.211716477760673	0.0776152676669892	0.386453977325077	0.340494081053185	0.0776152676669892
Allantoin_Utilization	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.377087481827636	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.265144867847129	0.211649426713575	0.0810034592888314	0.283930508528407	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
Alpha-acetolactate_operon	0.395148096297131	0.382295286172209	0.382672570973508	0.353520640341142	0.348929479318886	0.368701339479036	0.354934930831988	0.1894026963414	0.36019978381066	0.171037794485793	0.385087766313551	0.390941616038027	0.396512673292065	0.389861318002646	0.321636141743364	0.197433625789282	0.114043424721465	0.163819048402527	0.394806779269152	0.366496666832387	0.22191646098744	0.190843812658245	0.211649426713575	0.377203884843581	0.173585069151747	0.211716477760673	0.35732508039679	0.363638352047099	0.325892177561039	0.356148093483566
alpha-Fimbriae	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.309431899609756	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
Aminoglycoside_adenylyltransferases	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.221311114343143	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
Aminopeptidases_(EC_3.4.11.-)	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.476948040293826	0.1894026963414	0.0895409827842528	0.171037794485793	0.416301139753925	0.485884111878153	0.593548471778935	0.0851643758885763	0.458360531774643	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.489940374957618	0.517958602315792	0	0.490545282134963
Ammonia_assimilation	0.602717391978836	0.610900503975309	0.625665766082019	0.543750740548513	0.543123021932676	0.605297912243629	0.513427748346785	0.1894026963414	0.641209226914856	0.171037794485793	0.549331892644657	0.641865208573824	0.624330566473603	0.570489552972314	0.488995087721187	0.197433625789282	0.114043424721465	0.163819048402527	0.585952563239127	0.624808254151916	0.173278582855893	0.190843812658245	0.211649426713575	0.620148997858521	0.173585069151747	0.211716477760673	0.569118086287993	0.556877781240829	0.468917855838978	0.582198131277462
AMP_to_3-phosphoglycerate	0.26581815951795	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
Anaerobic_benzoate_metabolism	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.341877653236766	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.453695506170683	0.0851643758885763	0.358410492379444	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.43090272760817	0	0.0776152676669892
Anaerobic_Oxidative_Degradation_of_L-Ornithine	0.44407529207393	0.41899902405144	0.397566724700557	0.38357857437421	0.398337783237347	0.425951767744826	0.316987715962297	0.1894026963414	0.423058502158514	0.171037794485793	0.382146820877611	0.398775636289684	0.349150883959269	0.351339015963681	0.262849078128069	0.197433625789282	0.114043424721465	0.163819048402527	0.433126214982334	0.437524683798462	0.173278582855893	0.190843812658245	0.211649426713575	0.363498347362679	0.173585069151747	0.211716477760673	0.279995222301886	0.357862738831079	0.353693995904231	0.285974416251705
Anaerobic_respiratory_reductases	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.446281788564365	0.1894026963414	0.0895409827842528	0.171037794485793	0.462795133319716	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.366256535092274	0.197433625789282	0.114043424721465	0.163819048402527	0.518886308009684	0.0782668213535678	0.422507994894804	0.190843812658245	0.211649426713575	0.487553049912119	0.317687385306302	0.441255370023343	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
Archaeal_membrane_bound_hydrogenases	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.255907217912189	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.325744292665748	0.231819175914444	0.163819048402527	0.0476288247680251	0.0782668213535678	0.266896769316701	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.279243424174211	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
Arginine_and_Ornithine_Degradation	0.689778386086147	0.670620471808827	0.690325067209026	0.598494632831788	0.62243741619639	0.682375073059469	0.585063952457166	0.802322078213306	0.704472829576008	0.171037794485793	0.617265007015225	0.663913204603694	0.734946280323379	0.633279361383353	0.549186919920889	0.197433625789282	0.689212219703441	0.769068808421341	0.64542251261145	0.696058393646519	0.749194952914885	0.190843812658245	0.211649426713575	0.675920094229074	0.718840140773866	0.211716477760673	0.604091820001812	0.632029851633463	0.530385740425706	0.604170858114797
Arginine_Biosynthesis_extended	0.602828169703211	0.593967879250462	0.62372220787545	0.540142545307298	0.539335090650753	0.605133316247453	0.554192618084884	0.1894026963414	0.63088250695286	0.171037794485793	0.60673219862057	0.660619139178822	0.659940345808193	0.57653672281719	0.514079386330658	0.197433625789282	0.114043424721465	0.163819048402527	0.590739028275307	0.618296964660817	0.173278582855893	0.190843812658245	0.211649426713575	0.618938469301626	0.173585069151747	0.211716477760673	0.578180470797579	0.597413182198534	0.49627621450385	0.576063864865578
Arginine_Deiminase_Pathway	0.590061388810598	0.577663486188678	0.589413535974268	0.515035329787925	0.536041453615171	0.580060418232342	0.456799837051446	0.549712682828935	0.595470373625799	0.536409035779022	0.514893004695429	0.553109978408645	0.0712622588609008	0.52906761468414	0.478302234979828	0.540474694069653	0.114043424721465	0.53746924792151	0.56541192297476	0.609208559814174	0.521071938409936	0.190843812658245	0.557285785895934	0.0810034592888314	0.173585069151747	0.211716477760673	0.488663784938348	0.546637110327903	0.454711553536413	0.488039940623564
Aromatic_Amin_Catabolism	0.077762847823079	0.0622419470736954	0.0762964083523894	0.296939204536714	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.379679596604482	0.163819048402527	0.0476288247680251	0.321151973753213	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.200481201661829	0.289388569720284	0.0776152676669892
Aromatic_amino_acid_degradation	0.488943149872872	0.446892171339784	0.481693831031426	0.418604074295359	0.425794809720863	0.461220941189803	0.381486351282808	0.1894026963414	0.493583049441767	0.171037794485793	0.477038124875328	0.501887322131087	0.503691415721988	0.45750248778448	0.37145954252339	0.611910080598571	0.473739907767991	0.163819048402527	0.458238059217934	0.488796556923812	0.173278582855893	0.190843812658245	0.211649426713575	0.455846325019528	0.173585069151747	0.211716477760673	0.42474279965543	0.459364746517888	0.384782770548117	0.420347270473426
Arsenic_resistance	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.0305093063004197	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.284123620615145	0.0762964083523894	0	0.283640760297675
At1g26220_At1g32070	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.453380816483925	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
At1g54520	0.077762847823079	0.0622419470736954	0.0762964083523894	0.0275770785045232	0.2994070216186	0.060532281765199	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.00932123200650524	0.197433625789282	0.114043424721465	0.163819048402527	0.0476288247680251	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.0762964083523894	0	0.0776152676669892
At2g23840	0.647219789621153	0.611869624642358	0.623550408918842	0.557179057019862	0.560969542964783	0.626311212760153	0.569298396262624	0.1894026963414	0.663443214841982	0.171037794485793	0.643541999217157	0.682052948966736	0.692068092465082	0.608779110330121	0.518205223121425	0.197433625789282	0.114043424721465	0.711273818727777	0.604877681042164	0.641738549289923	0.173278582855893	0.190843812658245	0.211649426713575	0.620121480598211	0.673967403300686	0.211716477760673	0.617140298930999	0.620703414211575	0.50156245197039	0.614726706776339
At2g33980_At1g28960	0.538484951833642	0.51914916114455	0.521857647797917	0.466173980667953	0.463596008674934	0.519294057530386	0.0331458743734604	0.1894026963414	0.0895409827842528	0.171037794485793	0.0780272428454135	0.0792074562870946	0.0712622588609008	0.0851643758885763	0.434042119216434	0.197433625789282	0.114043424721465	0.163819048402527	0.504701047886114	0.53144909935267	0.173278582855893	0.190843812658245	0.211649426713575	0.519403001714527	0.173585069151747	0.211716477760673	0.506198947671311	0.0762964083523894	0.420263647027173	0.502425805888754
At3g21300	0.077762847823079	0.0622419470736954	0.595817924579334	0.0275770785045232	0.537296702324567	0.596880695873818	0.524637460751831	0.1894026963414	0.0895409827842528	0.171037794485793	0.527893844931512	0.571231472054671	0.616716260378339	0.0851643758885763	0.462485830576841	0.197433625789282	0.114043424721465	0.163819048402527	0.585567585014354	0.0782668213535678	0.173278582855893	0.190843812658245	0.211649426713575	0.0810034592888314	0.173585069151747	0.211716477760673	0.0776152676669892	0.555268477452896	0.482123305247096	0.0776152676669892
